行 ID,订单 ID,订单日期,发货日期,邮寄方式,客户 ID,客户名称,细分,城市,省/自治区,国家,地区,产品 ID,类别,子类别,产品名称,销售额,数量,折扣,利润
5283,CN-2015-2866628,2015-11-21,2015-11-26,标准级,洪黎-16345,洪黎明,消费者,平邑,山东,中国,华东,家具-椅子-10002473,家具,椅子,"SAFCO 摇椅, 黑色",3091.2,5,0.0,555.8000000000001
5284,CN-2015-2866628,2015-11-21,2015-11-26,标准级,洪黎-16345,洪黎明,消费者,平邑,山东,中国,华东,办公用-美术-10002672,办公用品,美术,"Sanford 画布, 金属",1208.2,5,0.0,277.2
5285,CN-2018-1996678,2018-07-01,2018-07-01,当日,丁婵-10990,丁婵,公司,合川,重庆,中国,西南,技术-配件-10001617,技术,配件,"Memorex 鼠标, 耐用",662.2,5,0.0,151.9
5286,CN-2015-2146974,2015-01-17,2015-01-23,标准级,范刚-13135,范刚,消费者,蒙阴,山东,中国,华东,家具-椅子-10002368,家具,椅子,"Office Star 扶手椅, 红色",4362.679999999999,2,0.0,1526.8400000000001
5287,CN-2016-5486414,2016-03-01,2016-03-06,标准级,薛柏-18985,薛柏,小型企业,石家庄,河北,中国,华北,办公用-美术-10003314,办公用品,美术,"BIC 记号笔, 混合尺寸",414.53999999999996,3,0.0,65.94
5288,CN-2016-2508741,2016-10-03,2016-10-05,一级,佘凤-12955,佘凤,公司,黄石,湖北,中国,中南,办公用-收纳-10000871,办公用品,收纳具,"Eldon 盒, 工业",400.96,8,0.0,76.16000000000001
5289,CN-2016-2508741,2016-10-03,2016-10-05,一级,佘凤-12955,佘凤,公司,黄石,湖北,中国,中南,技术-电话-10004349,技术,电话,"诺基亚 充电器, 蓝色",5342.904,3,0.4,711.9839999999995
5290,CN-2016-2508741,2016-10-03,2016-10-05,一级,佘凤-12955,佘凤,公司,黄石,湖北,中国,中南,技术-电话-10002846,技术,电话,"三星 音频基座, 混合尺寸",2375.52,5,0.4,38.91999999999962
5291,CN-2016-2508741,2016-10-03,2016-10-05,一级,佘凤-12955,佘凤,公司,黄石,湖北,中国,中南,技术-配件-10002428,技术,配件,"罗技 闪存驱动器, 回收",396.47999999999996,5,0.4,-225.12000000000006
5292,CN-2016-2508741,2016-10-03,2016-10-05,一级,佘凤-12955,佘凤,公司,黄石,湖北,中国,中南,办公用-系固-10004244,办公用品,系固件,"Advantus 橡皮筋, 混合尺寸",157.248,4,0.4,-102.592
5293,US-2015-3436770,2015-06-14,2015-06-16,二级,潘涛-21205,潘涛,公司,黎城,江苏,中国,华东,办公用-装订-10004764,办公用品,装订机,"Avery 装订机盖, 透明",88.452,3,0.4,-14.868000000000002
5294,US-2015-3436770,2015-06-14,2015-06-16,二级,潘涛-21205,潘涛,公司,黎城,江苏,中国,华东,办公用-美术-10003325,办公用品,美术,"Stanley 记号笔, 蓝色",124.31999999999996,6,0.8,-336.0
5295,US-2015-3436770,2015-06-14,2015-06-16,二级,潘涛-21205,潘涛,公司,黎城,江苏,中国,华东,办公用-装订-10002538,办公用品,装订机,"Acco 装订机, 透明",81.816,2,0.4,-54.54400000000001
5296,US-2015-3436770,2015-06-14,2015-06-16,二级,潘涛-21205,潘涛,公司,黎城,江苏,中国,华东,办公用-器具-10001804,办公用品,器具,"Hamilton Beach 微波炉, 银色",1586.256,2,0.4,105.61599999999976
5297,US-2015-3436770,2015-06-14,2015-06-16,二级,潘涛-21205,潘涛,公司,黎城,江苏,中国,华东,家具-书架-10002501,家具,书架,"Sauder 搁架, 白色",2207.52,4,0.4,-699.4400000000003
5298,US-2015-3436770,2015-06-14,2015-06-16,二级,潘涛-21205,潘涛,公司,黎城,江苏,中国,华东,办公用-纸张-10002327,办公用品,纸张,"Enermax 信纸, 每包 12 个",956.4800000000001,4,0.0,200.48000000000002
5299,CN-2017-3704015,2017-08-16,2017-08-20,标准级,徐杰-14740,徐杰,公司,石家庄,河北,中国,华北,技术-设备-10003013,技术,设备,"松下 喷墨打印机, 红色",1443.1200000000001,1,0.0,562.8000000000001
5300,CN-2017-3704015,2017-08-16,2017-08-20,标准级,徐杰-14740,徐杰,公司,石家庄,河北,中国,华北,办公用-标签-10004317,办公用品,标签,"Novimex 有色标签, 红色",342.72,6,0.0,33.6
5301,CN-2017-4688195,2017-08-14,2017-08-19,标准级,庄丹-11935,庄丹,消费者,牙克石,内蒙古,中国,华北,办公用-收纳-10002706,办公用品,收纳具,"Eldon 盘, 金属",1536.6399999999999,7,0.0,690.9
5302,CN-2017-4688195,2017-08-14,2017-08-19,标准级,庄丹-11935,庄丹,消费者,牙克石,内蒙古,中国,华北,办公用-系固-10000944,办公用品,系固件,"Stockwell 夹子, 整包",107.688,2,0.4,-12.712000000000018
5303,CN-2016-2536645,2016-01-26,2016-02-02,标准级,曹娜-18580,曹娜,公司,海口,海南,中国,中南,家具-椅子-10004186,家具,椅子,"Novimex 凳子, 可调",701.1900000000002,1,0.1,272.65
5304,CN-2015-2648094,2015-06-24,2015-06-28,标准级,常宣-20800,常宣,消费者,南通,江苏,中国,华东,办公用-器具-10000222,办公用品,器具,"KitchenAid 微波炉, 银色",2612.9879999999994,3,0.4,-392.11199999999985
5305,CN-2015-2648094,2015-06-24,2015-06-28,标准级,常宣-20800,常宣,消费者,南通,江苏,中国,华东,办公用-装订-10001505,办公用品,装订机,"Cardinal 孔加固材料, 回收",95.76,6,0.4,12.599999999999994
5306,CN-2018-1751343,2018-07-18,2018-07-18,当日,肖冬-12400,肖冬露,小型企业,合川,重庆,中国,西南,办公用-标签-10000344,办公用品,标签,"Avery 运输标签, 可调",45.5,1,0.0,3.64
5307,CN-2015-3656854,2015-06-29,2015-07-04,二级,楚丽-17320,楚丽丽,小型企业,临沂,山东,中国,华东,办公用-信封-10004375,办公用品,信封,"Cameo 商业信封, 每套 50 个",474.6,6,0.0,227.64
5308,CN-2015-3656854,2015-06-29,2015-07-04,二级,楚丽-17320,楚丽丽,小型企业,临沂,山东,中国,华东,办公用-纸张-10001957,办公用品,纸张,"Enermax 令, 回收",397.32,3,0.0,35.7
5309,CN-2018-3589017,2018-10-07,2018-10-08,当日,严珑-17890,严珑,小型企业,北京,北京,中国,华北,办公用-收纳-10002196,办公用品,收纳具,"Fellowes 文件车, 单宽度",2563.6800000000003,4,0.0,307.44
5310,CN-2018-3589017,2018-10-07,2018-10-08,当日,严珑-17890,严珑,小型企业,北京,北京,中国,华北,家具-书架-10002226,家具,书架,"Dania 书架, 白色",2895.8999999999996,5,0.0,550.2
5311,US-2017-2989709,2017-05-22,2017-05-27,标准级,佟崆-15550,佟崆,小型企业,辽阳,辽宁,中国,东北,家具-书架-10004006,家具,书架,"Sauder 柜, 黑色",470.48400000000004,1,0.4,-164.69600000000005
5312,US-2017-2989709,2017-05-22,2017-05-27,标准级,佟崆-15550,佟崆,小型企业,辽阳,辽宁,中国,东北,办公用-纸张-10003365,办公用品,纸张,"Enermax 计划信息表, 优质",210.0,2,0.0,0.0
5313,CN-2018-1165982,2018-07-14,2018-07-18,标准级,林康-15400,林康,公司,重庆,重庆,中国,西南,技术-电话-10002787,技术,电话,"苹果 办公室电话机, 全尺寸",1242.6399999999999,4,0.0,384.72
5314,CN-2018-3904829,2018-11-23,2018-11-25,二级,巩德-12070,巩德,小型企业,富阳,浙江,中国,华东,技术-设备-10003147,技术,设备,"StarTech 收据打印机, 红色",2111.508,7,0.4,-1196.9720000000002
5315,CN-2018-3904829,2018-11-23,2018-11-25,二级,巩德-12070,巩德,小型企业,富阳,浙江,中国,华东,技术-配件-10000196,技术,配件,"罗技 闪存驱动器, 可编程",358.5119999999999,4,0.4,-119.72799999999995
5316,CN-2016-3585437,2016-02-21,2016-02-26,二级,薛婷-21070,薛婷,消费者,唐山,河北,中国,华北,办公用-用品-10002091,办公用品,用品,"Fiskars 美工刀, 工业",693.28,4,0.0,82.88
5317,CN-2015-2766233,2015-05-09,2015-05-09,当日,苏晒-19825,苏晒明,消费者,咸阳,陕西,中国,西北,技术-复印-10003382,技术,复印机,"佳能 传真复印机, 红色",1769.0399999999997,2,0.0,282.8
5318,CN-2017-5873075,2017-10-02,2017-10-05,二级,钟宣-20860,钟宣,公司,黄石,湖北,中国,中南,办公用-标签-10002790,办公用品,标签,"Hon 文件夹标签, 白色",241.92000000000002,6,0.0,1.6800000000000002
5319,CN-2017-5873075,2017-10-02,2017-10-05,二级,钟宣-20860,钟宣,公司,黄石,湖北,中国,中南,技术-配件-10002092,技术,配件,"Memorex 记忆卡, 耐用",286.94399999999996,1,0.4,-43.17599999999999
5320,CN-2017-5873075,2017-10-02,2017-10-05,二级,钟宣-20860,钟宣,公司,黄石,湖北,中国,中南,办公用-收纳-10004768,办公用品,收纳具,"Tenex 搁板, 金属",1253.7,5,0.0,501.20000000000005
5321,CN-2017-5873075,2017-10-02,2017-10-05,二级,钟宣-20860,钟宣,公司,黄石,湖北,中国,中南,技术-配件-10003585,技术,配件,"罗技 路由器, 实惠",692.4959999999999,1,0.4,-34.66399999999999
5322,CN-2017-5873075,2017-10-02,2017-10-05,二级,钟宣-20860,钟宣,公司,黄石,湖北,中国,中南,家具-用具-10004382,家具,用具,"Eldon 相框, 一包多件",325.752,2,0.4,5.151999999999987
5323,CN-2017-5873075,2017-10-02,2017-10-05,二级,钟宣-20860,钟宣,公司,黄石,湖北,中国,中南,家具-椅子-10001902,家具,椅子,"SAFCO 沙滩椅, 黑色",263.256,2,0.4,-158.144
5324,CN-2017-5873075,2017-10-02,2017-10-05,二级,钟宣-20860,钟宣,公司,黄石,湖北,中国,中南,办公用-收纳-10003434,办公用品,收纳具,"Rogers 锁柜, 金属",1966.44,2,0.0,137.48000000000002
5325,CN-2017-5873075,2017-10-02,2017-10-05,二级,钟宣-20860,钟宣,公司,黄石,湖北,中国,中南,办公用-用品-10002405,办公用品,用品,"Elite 美工刀, 锯齿状",176.90399999999997,2,0.4,-76.776
5326,CN-2017-5873075,2017-10-02,2017-10-05,二级,钟宣-20860,钟宣,公司,黄石,湖北,中国,中南,办公用-纸张-10003274,办公用品,纸张,"Enermax 令, 多色",278.88,2,0.0,105.83999999999999
5327,CN-2017-5873075,2017-10-02,2017-10-05,二级,钟宣-20860,钟宣,公司,黄石,湖北,中国,中南,办公用-纸张-10002058,办公用品,纸张,"Green Bar 计划信息表, 回收",774.1999999999999,7,0.0,332.22
5328,CN-2018-4080706,2018-08-07,2018-08-12,二级,邢德-12160,邢德伟,消费者,沈阳,辽宁,中国,东北,技术-电话-10002069,技术,电话,"苹果 音频基座, 混合尺寸",1425.8160000000003,3,0.4,-570.4440000000002
5329,CN-2018-4080706,2018-08-07,2018-08-12,二级,邢德-12160,邢德伟,消费者,沈阳,辽宁,中国,东北,办公用-收纳-10002706,办公用品,收纳具,"Eldon 盘, 金属",658.56,3,0.0,296.1
5330,US-2016-4375818,2016-09-10,2016-09-15,标准级,杨欢-14275,杨欢,公司,绵阳,四川,中国,西南,办公用-装订-10001898,办公用品,装订机,"Wilson Jones 孔加固材料, 透明",55.86,5,0.4,-0.14000000000000057
5331,CN-2017-1933544,2017-08-21,2017-08-26,标准级,陈莲-16930,陈莲,公司,齐齐哈尔,黑龙江,中国,东北,办公用-收纳-10004714,办公用品,收纳具,"Smead 盒, 单宽度",252.0,5,0.0,110.60000000000001
5332,CN-2017-1933544,2017-08-21,2017-08-26,标准级,陈莲-16930,陈莲,公司,齐齐哈尔,黑龙江,中国,东北,办公用-信封-10003367,办公用品,信封,"Cameo 局间信封, 回收",1078.7,5,0.0,528.5
5333,CN-2017-2828982,2017-02-01,2017-02-07,标准级,熊光-13390,熊光,小型企业,晋江,福建,中国,华东,技术-复印-10004166,技术,复印机,"惠普 传真复印机, 红色",798.42,1,0.0,231.42000000000002
5334,CN-2017-2828982,2017-02-01,2017-02-07,标准级,熊光-13390,熊光,小型企业,晋江,福建,中国,华东,家具-书架-10001668,家具,书架,"宜家 搁架, 黑色",4807.32,6,0.0,1922.7600000000002
5335,CN-2017-2828982,2017-02-01,2017-02-07,标准级,熊光-13390,熊光,小型企业,晋江,福建,中国,华东,办公用-装订-10003676,办公用品,装订机,"Ibico 订书机, 透明",949.76,4,0.0,436.8
5336,CN-2017-1826929,2017-03-05,2017-03-07,一级,叶琪-19225,叶琪,消费者,洮南,吉林,中国,东北,办公用-器具-10000589,办公用品,器具,"Breville 炉灶, 白色",10447.36,4,0.0,1462.1599999999999
5337,CN-2017-1826929,2017-03-05,2017-03-07,一级,叶琪-19225,叶琪,消费者,洮南,吉林,中国,东北,办公用-收纳-10004188,办公用品,收纳具,"Smead 文件夹, 蓝色",244.86,3,0.0,100.38
5338,CN-2017-1826929,2017-03-05,2017-03-07,一级,叶琪-19225,叶琪,消费者,洮南,吉林,中国,东北,技术-电话-10002515,技术,电话,"诺基亚 智能手机, 混合尺寸",2352.0,4,0.0,1128.96
5339,CN-2016-1778069,2016-08-27,2016-09-03,标准级,谭琼-19660,谭琼,小型企业,广州,广东,中国,中南,办公用-信封-10002675,办公用品,信封,"Ames 邮寄品, 银色",714.0,4,0.0,299.59999999999997
5340,CN-2017-2098822,2017-12-12,2017-12-17,二级,钟丽-15760,钟丽,小型企业,安阳,河南,中国,中南,技术-电话-10002699,技术,电话,"三星 音频基座, 全尺寸",784.56,1,0.0,148.96
5341,CN-2017-2098822,2017-12-12,2017-12-17,二级,钟丽-15760,钟丽,小型企业,安阳,河南,中国,中南,家具-椅子-10004559,家具,椅子,"SAFCO 折叠椅, 可调",740.88,2,0.1,82.32
5342,CN-2017-2737126,2017-09-11,2017-09-13,二级,任杰-14755,任杰,消费者,天津,天津,中国,华北,办公用-器具-10001375,办公用品,器具,"Hamilton Beach 微波炉, 红色",5273.52,4,0.0,790.7199999999999
5343,CN-2016-3577786,2016-12-08,2016-12-14,标准级,楚虢-13465,楚虢,消费者,朝阳,辽宁,中国,东北,技术-电话-10001957,技术,电话,"摩托罗拉 智能手机, 整包",1818.1799999999998,3,0.0,472.5
5344,US-2018-5444149,2018-10-27,2018-10-29,二级,冯丽-17350,冯丽丽,消费者,深圳,广东,中国,中南,办公用-器具-10000736,办公用品,器具,"KitchenAid 冰箱, 红色",9854.88,4,0.0,2364.8799999999997
5345,US-2018-5444149,2018-10-27,2018-10-29,二级,冯丽-17350,冯丽丽,消费者,深圳,广东,中国,中南,办公用-系固-10000833,办公用品,系固件,"Accos 橡皮筋, 每包 12 个",150.36,2,0.0,23.8
5346,CN-2016-5112322,2016-03-17,2016-03-19,二级,郝廉-17245,郝廉,消费者,六合,吉林,中国,东北,办公用-器具-10002516,办公用品,器具,"KitchenAid 搅拌机, 银色",1394.3999999999999,3,0.0,194.88
5347,CN-2017-4309040,2017-02-27,2017-03-04,标准级,吕兰-15700,吕兰,消费者,重庆,重庆,中国,西南,办公用-纸张-10002173,办公用品,纸张,"Green Bar 笔记本, 多色",728.0,5,0.0,268.8
5348,CN-2017-4309040,2017-02-27,2017-03-04,标准级,吕兰-15700,吕兰,消费者,重庆,重庆,中国,西南,办公用-装订-10000048,办公用品,装订机,"Acco 标签, 回收",41.71999999999999,1,0.0,5.32
5349,CN-2017-4309040,2017-02-27,2017-03-04,标准级,吕兰-15700,吕兰,消费者,重庆,重庆,中国,西南,家具-用具-10001467,家具,用具,"Advantus 分层置放架, 一包多件",986.72,8,0.0,256.48
5350,CN-2017-4309040,2017-02-27,2017-03-04,标准级,吕兰-15700,吕兰,消费者,重庆,重庆,中国,西南,办公用-装订-10004336,办公用品,装订机,"Acco 装订机盖, 实惠",310.79999999999995,5,0.0,58.8
5351,CN-2017-4309040,2017-02-27,2017-03-04,标准级,吕兰-15700,吕兰,消费者,重庆,重庆,中国,西南,家具-用具-10001120,家具,用具,"Deflect-O 分层置放架, 耐用",104.16,1,0.0,10.36
5352,CN-2017-3074981,2017-05-23,2017-05-23,当日,万冬-12460,万冬露,消费者,上海,上海,中国,华东,家具-椅子-10000374,家具,椅子,"Harbour Creations 椅垫, 可调",2780.96,8,0.0,1279.04
5353,CN-2017-3074981,2017-05-23,2017-05-23,当日,万冬-12460,万冬露,消费者,上海,上海,中国,华东,办公用-纸张-10004284,办公用品,纸张,"Green Bar 信纸, 每包 12 个",1715.98,7,0.0,823.2
5354,US-2018-5747151,2018-09-16,2018-09-18,二级,佘凤-12955,佘凤,公司,北京,北京,中国,华北,家具-用具-10004488,家具,用具,"Eldon 灯泡, 一包多件",235.76,2,0.0,49.28
5355,US-2018-5747151,2018-09-16,2018-09-18,二级,佘凤-12955,佘凤,公司,北京,北京,中国,华北,家具-椅子-10001358,家具,椅子,"SAFCO 凳子, 每套两件",3971.1000000000004,5,0.0,277.90000000000003
5356,CN-2017-5022660,2017-11-07,2017-11-14,标准级,陈爽-20515,陈爽,小型企业,济南,山东,中国,华东,办公用-美术-10001814,办公用品,美术,"BIC 画布, 金属",256.48,1,0.0,74.33999999999999
5357,CN-2017-5022660,2017-11-07,2017-11-14,标准级,陈爽-20515,陈爽,小型企业,济南,山东,中国,华东,家具-用具-10004678,家具,用具,"Eldon 闹钟, 优质",514.64,2,0.0,15.400000000000002
5358,CN-2016-1058371,2016-11-01,2016-11-05,标准级,谭乐-17815,谭乐,消费者,新乡,河南,中国,中南,办公用-收纳-10003456,办公用品,收纳具,"Eldon 文件车, 单宽度",2984.8,5,0.0,1193.5
5359,CN-2017-4037167,2017-05-27,2017-05-30,二级,沈虢-13570,沈虢,消费者,开封,河南,中国,中南,办公用-器具-10001375,办公用品,器具,"Hamilton Beach 微波炉, 红色",2636.76,2,0.0,395.35999999999996
5360,CN-2017-4037167,2017-05-27,2017-05-30,二级,沈虢-13570,沈虢,消费者,开封,河南,中国,中南,技术-配件-10000166,技术,配件,"罗技 鼠标, 可编程",574.5600000000001,4,0.0,206.64
5361,CN-2017-4037167,2017-05-27,2017-05-30,二级,沈虢-13570,沈虢,消费者,开封,河南,中国,中南,办公用-纸张-10003708,办公用品,纸张,"Eaton 计划信息表, 每包 12 个",230.72,2,0.0,11.479999999999999
5362,CN-2017-5057492,2017-06-14,2017-06-17,一级,俞平-19195,俞平,小型企业,成都,四川,中国,西南,办公用-收纳-10002196,办公用品,收纳具,"Fellowes 文件车, 单宽度",1922.7600000000002,3,0.0,230.57999999999998
5363,CN-2015-4853457,2015-05-30,2015-06-05,标准级,林丹-11980,林丹,消费者,昌吉,新疆,中国,西北,家具-书架-10001061,家具,书架,"Safco 古典书架, 金属",4084.36,2,0.0,612.64
5364,CN-2015-4853457,2015-05-30,2015-06-05,标准级,林丹-11980,林丹,消费者,昌吉,新疆,中国,西北,办公用-美术-10000581,办公用品,美术,"Binney & Smith 钢笔, 整包",170.94,3,0.0,28.98
5365,CN-2015-4853457,2015-05-30,2015-06-05,标准级,林丹-11980,林丹,消费者,昌吉,新疆,中国,西北,办公用-美术-10003689,办公用品,美术,"BIC 荧光笔, 蓝色",441.69999999999993,5,0.0,83.3
5366,CN-2015-2571041,2015-06-14,2015-06-18,标准级,王霖-17545,王霖,小型企业,武汉,湖北,中国,中南,办公用-装订-10000419,办公用品,装订机,"Cardinal 订书机, 耐用",287.112,2,0.4,42.95199999999994
5367,CN-2015-2571041,2015-06-14,2015-06-18,标准级,王霖-17545,王霖,小型企业,武汉,湖北,中国,中南,办公用-收纳-10000984,办公用品,收纳具,"Eldon 文件夹, 工业",244.44,3,0.0,97.44
5368,CN-2015-2571041,2015-06-14,2015-06-18,标准级,王霖-17545,王霖,小型企业,武汉,湖北,中国,中南,技术-电话-10000199,技术,电话,"三星 智能手机, 混合尺寸",353.052,1,0.4,-135.40800000000007
5369,CN-2015-2571041,2015-06-14,2015-06-18,标准级,王霖-17545,王霖,小型企业,武汉,湖北,中国,中南,家具-书架-10003197,家具,书架,"Safco 书库, 白色",3295.4039999999995,3,0.4,-659.3159999999998
5370,CN-2015-2571041,2015-06-14,2015-06-18,标准级,王霖-17545,王霖,小型企业,武汉,湖北,中国,中南,办公用-装订-10001505,办公用品,装订机,"Cardinal 孔加固材料, 回收",95.76,6,0.4,12.599999999999994
5371,CN-2015-2571041,2015-06-14,2015-06-18,标准级,王霖-17545,王霖,小型企业,武汉,湖北,中国,中南,办公用-标签-10004762,办公用品,标签,"Hon 运输标签, 耐用",274.4,5,0.0,134.4
5372,CN-2015-2571041,2015-06-14,2015-06-18,标准级,王霖-17545,王霖,小型企业,武汉,湖北,中国,中南,办公用-装订-10001165,办公用品,装订机,"Cardinal 打孔机, 回收",81.64800000000001,1,0.4,-27.27200000000001
